age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33,4,331582,14,2,4,0,4,1,0,0,60,39,1
64,4,239761,15,2,7,0,4,1,0,0,40,32,0
33,4,115795,11,2,4,0,4,1,3785,0,20,39,0
33,4,62884,15,6,12,1,4,0,0,0,35,39,0
27,4,212085,8,0,8,1,4,1,0,0,82,39,0
32,0,255895,11,2,4,5,4,0,0,0,11,39,0
25,4,97934,11,0,14,1,4,0,0,0,40,39,0
34,4,159929,7,4,13,3,3,0,0,0,40,39,0
51,5,43036,15,2,10,0,4,1,0,0,40,39,0
36,2,36667,9,0,11,3,4,0,0,0,40,39,0
26,4,187256,9,5,4,5,4,1,0,2376,50,39,1
38,4,46922,11,2,5,5,4,1,102307,0,49,39,1
31,1,285183,11,3,10,4,4,1,0,0,81,39,1
53,2,105435,11,2,3,0,4,1,0,0,8,39,0
51,1,173288,15,2,10,0,4,1,6647,0,34,39,1
32,3,171656,11,2,4,0,4,0,24377,0,49,39,1
42,4,181305,15,4,12,1,1,1,0,0,52,3,0
29,4,321870,11,4,8,1,4,1,0,0,21,17,0
38,4,86654,11,0,0,5,2,0,0,0,40,6,0
24,4,85656,11,4,8,4,4,0,0,1635,35,39,0
27,4,360383,4,0,10,1,4,0,5966,0,60,39,1
45,4,83206,15,6,5,1,2,0,0,0,40,26,0
52,4,105224,7,2,11,0,4,1,14142,0,40,39,1
54,4,92768,11,2,3,0,4,1,0,0,40,39,0
50,4,350211,11,2,14,0,4,1,0,0,40,39,0
24,4,132892,11,0,10,1,4,1,0,2723,40,39,0
59,2,43588,11,2,11,0,1,1,0,0,40,0,0
27,4,201444,9,0,8,1,4,0,0,2408,45,39,1
44,1,318358,11,4,14,1,1,1,0,0,40,13,0
63,4,574654,1,2,3,0,4,1,0,0,40,39,0
27,4,42331,11,2,6,0,4,1,0,0,10,30,0
56,4,43703,9,2,10,0,4,1,0,0,60,39,1
23,0,151034,7,4,13,5,4,1,0,0,84,39,0
39,4,254447,15,4,12,3,2,1,0,0,82,3,0
33,2,195849,9,2,7,5,4,0,0,0,40,39,0
62,4,118262,3,2,5,4,4,1,0,0,40,39,0
28,4,286689,9,2,13,1,4,0,0,0,60,39,0
26,6,343884,11,0,7,0,4,0,0,1552,40,39,0
57,6,239410,11,2,3,5,4,1,0,0,10,39,0
56,4,351430,15,2,4,0,4,1,0,0,50,39,1
24,4,276422,8,4,8,1,4,1,0,0,40,39,0
24,3,109205,11,2,14,2,4,1,0,0,68,39,0
27,7,138601,12,4,1,4,4,0,0,0,40,39,0
64,5,123311,11,2,12,0,4,1,0,0,60,0,1
38,4,40626,7,5,13,1,2,0,0,0,40,39,1
50,4,345033,11,2,4,0,4,1,0,0,9,39,1
37,7,501600,9,2,10,0,4,1,6411,0,10,39,1
35,7,183566,11,0,14,1,4,1,0,0,40,39,0
65,4,194537,15,2,10,0,4,1,0,0,40,39,1
35,0,211349,7,4,8,4,4,0,0,1549,35,39,0
55,4,199653,11,2,10,0,4,1,0,0,40,34,0
63,4,362234,15,2,3,0,2,1,0,0,60,39,0
54,4,195700,14,2,10,0,4,1,6660,0,50,19,1
32,5,154987,9,2,4,0,2,1,0,0,40,39,1
40,4,113459,11,2,3,0,4,1,0,0,33,39,1
26,4,119198,15,2,12,4,4,0,0,0,50,39,1
46,4,41909,9,2,7,0,4,0,0,0,40,39,0
37,4,223558,15,4,1,4,1,0,0,0,40,8,0
29,2,214980,6,4,0,2,2,1,0,1570,40,34,0
22,4,218044,8,0,7,3,1,0,0,0,40,39,0
35,0,255241,12,6,14,2,0,0,0,0,69,10,0
24,0,219517,11,0,1,2,2,1,0,1652,40,39,0
36,2,151564,11,0,5,1,4,0,0,0,40,39,0
53,4,157086,11,2,6,0,4,1,0,0,40,39,0
41,4,399750,11,4,11,5,4,1,0,0,35,39,0
63,7,46006,9,2,14,0,4,1,0,1609,50,39,1
36,0,53367,15,4,1,1,4,0,14520,0,40,26,0
40,4,259435,11,4,0,4,2,0,0,0,50,39,0
54,4,104992,12,2,6,5,4,1,0,0,45,39,1
51,7,118492,8,2,8,0,4,1,0,0,40,26,0
53,4,196924,15,2,8,0,2,1,0,0,50,39,0
31,4,427929,11,4,1,2,4,1,0,0,40,39,0
38,4,536983,0,2,3,0,4,1,0,0,33,39,1
62,4,123235,9,2,14,0,4,1,0,0,40,35,0
25,4,140115,15,3,8,1,4,0,0,0,11,39,0
46,4,228685,6,6,0,2,4,0,0,0,8,8,0
28,6,194389,11,4,7,4,2,1,0,0,11,39,0
26,4,302031,8,0,10,1,4,0,0,0,60,39,1
42,6,293670,15,2,10,0,4,0,0,0,60,39,1
22,4,169576,11,0,10,1,4,1,0,0,55,39,1
39,2,66916,15,4,4,3,2,0,0,0,40,39,0
65,4,243726,11,2,10,0,1,1,0,0,82,39,0
61,4,484469,15,2,12,0,4,1,0,0,34,39,0
61,6,224879,11,2,8,5,4,1,0,0,20,30,0
26,1,143544,12,6,10,1,4,1,0,2406,50,39,0
28,4,309416,12,4,4,1,2,0,0,0,50,39,0
24,4,139215,11,6,8,3,4,0,0,0,40,39,0
46,0,102506,9,0,10,2,3,0,0,0,3,39,0
35,4,187993,15,2,8,5,4,1,0,0,50,39,1
29,4,201050,11,0,5,3,4,0,0,0,35,32,0
25,4,189764,11,2,6,1,4,0,0,0,40,39,0
52,6,105287,15,2,4,0,4,1,0,1688,33,39,1
63,4,241458,15,2,10,0,4,1,3437,0,50,39,0
64,4,118391,5,2,4,0,4,1,2905,0,40,39,0
43,2,189741,2,2,7,5,4,1,0,0,40,31,1
60,4,358242,10,2,3,0,2,1,0,0,40,39,0
58,4,104182,11,2,14,4,4,1,0,0,40,22,0
24,4,176678,11,4,1,1,4,0,0,0,11,39,0
26,4,132341,11,0,8,4,4,0,0,0,40,39,0
28,2,168672,14,3,3,4,4,0,0,2628,40,39,0
34,4,425837,1,4,6,3,2,1,0,0,40,14,0
31,0,225986,11,0,4,1,4,1,14405,0,21,39,0
32,2,175711,11,5,3,2,4,1,0,0,40,39,0
37,0,102981,9,0,4,1,4,0,0,0,45,39,1
62,4,242263,15,2,4,0,4,1,6890,0,61,7,1
56,4,43569,5,2,4,0,1,1,0,0,50,39,1
20,4,194302,9,0,12,1,4,0,0,0,40,39,0
39,4,167990,11,4,13,4,4,0,0,0,69,9,0
27,4,171667,11,5,4,4,4,1,0,0,40,2,0
64,4,199194,15,2,13,0,2,1,0,1896,40,39,1
35,4,298944,11,4,12,1,4,0,0,0,21,39,0
31,4,117936,2,0,4,4,4,1,0,0,47,39,0
25,4,168115,9,2,5,0,4,1,7470,0,79,39,0
50,4,154318,11,2,12,0,4,1,0,0,40,39,0
31,6,166381,9,2,10,0,4,1,0,0,45,39,1
41,4,190810,7,2,10,0,4,1,96592,0,40,39,1
24,2,291917,8,3,6,3,4,1,0,0,40,39,0
57,5,397119,11,2,3,0,4,1,0,0,40,39,0
30,4,279920,9,6,7,1,4,1,0,0,40,26,0
33,1,263037,11,4,13,3,0,0,0,0,40,39,0
45,1,151564,1,2,1,0,4,1,0,0,40,39,0
34,4,425782,15,4,14,3,1,0,0,0,40,17,0
29,0,398803,15,4,1,1,4,1,0,0,40,39,1
30,4,354739,15,4,3,1,4,1,0,0,45,39,0
56,4,158583,10,2,8,0,4,0,0,0,33,39,0
33,6,201145,10,0,7,1,4,0,0,2240,40,39,1
42,4,114350,11,4,0,3,4,0,0,0,17,39,0
40,4,308077,11,6,14,4,4,0,0,0,35,39,0
36,4,115584,10,0,3,1,2,1,0,0,40,35,0
36,4,349881,14,2,4,5,4,1,21444,0,45,39,1
35,4,230706,1,5,10,1,4,0,0,1662,54,9,0
33,4,317632,15,4,5,3,4,0,0,0,40,39,1
43,6,213209,1,0,3,4,1,0,0,0,40,30,0
37,4,374301,11,0,3,2,3,0,0,0,40,39,0
39,0,38796,9,4,1,1,4,1,0,0,55,39,0
34,4,222403,11,2,7,4,4,0,0,0,40,39,0
47,4,235964,15,2,4,0,4,0,96088,0,50,39,1
27,4,185615,9,2,4,2,4,0,8455,0,40,39,0
38,4,264954,9,4,4,3,4,0,0,0,40,39,0
56,1,234898,2,2,3,0,4,1,0,0,40,39,0
30,0,143429,9,4,3,1,4,1,0,0,40,39,0
32,0,92596,11,4,4,3,4,0,0,0,11,39,0
60,6,161990,7,2,10,0,4,1,0,1987,40,39,0
36,2,216239,15,4,6,1,4,0,0,0,40,39,0
62,5,112536,7,2,3,0,4,1,0,0,33,39,0
29,1,52483,15,4,0,3,4,1,0,0,40,39,1
65,6,120968,9,2,14,0,4,1,0,0,51,39,1
38,4,194023,9,2,4,0,4,1,14042,0,40,39,1
30,4,173124,1,4,2,0,4,1,0,0,50,39,1
65,4,174187,9,2,3,0,4,1,0,0,51,6,0
26,7,175451,8,5,8,4,4,0,0,0,60,39,0
38,8,324828,12,3,10,3,2,0,0,0,55,39,0
47,4,187917,8,2,10,0,4,1,0,0,50,39,1
31,5,536055,5,4,6,1,4,1,0,0,40,39,1
65,4,47047,15,2,4,0,4,1,0,0,56,39,1
27,4,61259,13,0,1,1,4,0,3432,0,50,39,0
26,4,572106,9,2,4,0,4,0,0,0,40,39,1
55,5,182135,9,2,5,0,4,1,0,0,40,39,1
51,2,160897,13,2,8,0,4,1,0,0,34,30,0
61,4,41137,11,2,11,0,4,1,2767,0,50,39,0
54,4,105937,12,2,10,0,4,1,0,1589,40,39,1
40,4,220638,14,2,7,0,4,1,0,0,40,39,0
53,2,159126,11,5,6,4,1,0,0,0,40,39,0
32,4,288441,15,4,5,1,4,0,0,0,55,1,1
26,4,167356,14,2,4,1,4,1,8239,0,33,39,1
40,4,321007,13,4,1,1,1,0,0,0,45,39,0
28,4,60843,6,4,13,3,4,0,0,1671,35,39,0
37,2,100431,11,4,4,3,4,1,0,0,35,5,0
43,4,351198,9,2,11,0,1,1,0,0,40,39,1
40,2,406423,15,4,7,1,4,1,0,0,40,41,0
60,5,169687,11,2,3,0,4,1,0,0,55,30,1
36,5,295125,7,5,8,2,4,0,1726,0,40,39,0
33,4,238475,15,4,5,1,4,0,0,0,35,39,0
64,4,173340,15,2,4,0,4,1,4284,1887,23,39,0
28,0,196305,10,4,1,3,4,0,0,0,35,39,0
36,4,460756,15,4,1,1,3,0,0,1990,35,30,0
40,2,180758,1,4,1,3,2,1,0,1662,40,39,0
48,4,341709,1,2,1,0,0,1,0,0,35,39,0
64,4,119649,11,2,14,0,4,1,0,0,39,39,1
36,4,126991,7,3,3,4,4,1,0,0,36,39,0
32,4,64250,0,4,1,5,4,1,0,0,40,20,0
27,7,209195,15,4,12,1,1,1,0,0,40,39,0
29,0,185788,1,6,10,1,4,0,0,0,45,39,1
53,4,364857,11,2,11,0,0,1,0,0,50,35,0
25,4,89775,15,0,1,3,4,1,0,0,45,39,0
50,4,99436,11,2,4,5,0,1,0,0,67,39,0
34,4,103581,7,4,11,3,1,1,0,0,40,39,0
22,4,167267,7,6,8,2,4,1,0,0,40,39,0
41,4,39445,1,2,3,0,4,1,0,0,20,39,1
48,4,107985,11,2,8,5,1,1,0,0,40,8,0
25,4,253944,11,2,1,0,4,0,0,0,82,39,0
41,6,340399,11,4,3,1,2,0,0,0,35,0,0
43,4,549462,2,2,14,0,2,1,0,1561,40,39,0
32,4,249239,11,4,7,4,4,0,0,0,21,39,0
32,4,183484,9,2,1,0,4,1,0,0,50,39,0
36,4,37523,9,2,4,4,4,1,0,0,60,39,0
39,4,400954,5,4,4,3,2,1,0,0,55,39,0
62,4,233830,15,2,14,0,4,1,0,0,40,35,0
33,4,184430,9,2,14,4,4,1,0,0,50,39,0
33,2,132411,4,0,0,3,4,0,0,0,40,0,0
40,4,356087,9,2,3,0,4,1,0,0,33,39,1
63,4,540203,15,2,8,0,4,1,0,1998,50,39,1
38,0,201313,15,4,0,1,2,0,0,0,35,10,0
36,0,71952,11,0,1,4,4,0,0,0,68,9,0
46,1,161576,15,2,5,0,4,1,6708,0,60,39,1
36,4,158656,11,4,1,3,4,1,0,0,40,0,0
31,4,124789,15,4,8,1,4,1,0,0,40,6,0
25,4,192800,9,0,8,1,4,0,9475,3780,40,39,0
37,4,157093,13,2,7,0,4,0,0,0,40,39,1
54,4,116435,10,2,13,0,4,1,14315,0,40,39,1
64,4,561577,11,2,10,0,4,1,0,0,40,0,1
50,4,190944,15,2,4,0,4,1,0,0,40,16,1
48,0,335970,15,2,6,4,2,1,0,1512,40,39,0
37,4,163916,0,2,3,0,4,1,0,0,80,39,0
46,4,177714,11,3,1,4,2,1,0,0,40,25,0
29,4,168369,12,4,4,3,4,0,0,0,21,39,0
49,4,160059,9,2,10,0,4,0,6586,0,67,39,1
66,6,229322,11,2,3,0,4,1,0,0,40,39,1
35,0,339592,15,4,8,1,4,0,0,0,40,39,0
22,4,123236,11,4,8,4,4,1,0,0,40,39,0
38,4,134645,15,6,12,1,4,0,0,0,50,26,0
50,6,121250,8,2,1,0,4,1,0,0,68,39,0
50,4,172131,9,2,6,0,4,0,14763,0,60,39,1
30,1,140732,15,4,0,1,2,0,0,1975,35,39,0
41,4,181212,11,0,1,2,4,0,0,0,40,39,0
35,1,103830,11,2,1,2,4,1,0,0,40,39,0
52,4,351726,9,2,12,2,2,1,0,0,34,39,0
34,0,323728,11,4,5,1,4,0,0,0,82,39,0
40,4,322566,11,0,2,4,1,0,0,0,18,39,0
66,4,119218,5,2,11,0,4,1,0,0,40,6,0
31,4,218924,5,4,1,3,4,0,4149,0,21,39,0
65,4,196258,15,2,10,0,4,1,0,0,40,29,1
61,0,236661,4,2,3,0,4,1,0,0,45,26,1
27,4,330530,2,4,14,3,4,1,0,0,35,39,0
52,2,44551,15,2,4,0,4,1,0,0,33,39,1
26,4,181468,15,0,9,1,4,0,0,0,40,39,0
56,6,244953,9,2,10,0,4,1,0,0,40,39,0
40,2,225019,11,4,8,3,2,0,0,0,20,39,0
25,4,33317,15,4,12,1,4,0,0,0,35,39,1
23,4,89517,9,0,6,3,4,0,4539,0,36,39,0
56,6,122591,10,2,13,0,4,1,0,0,69,39,0
62,4,353563,14,2,10,0,4,1,0,0,40,12,1
55,7,407622,11,2,7,0,3,1,0,0,40,18,0
32,4,155025,9,6,13,3,4,0,0,0,35,39,0
38,7,116654,1,2,3,0,4,1,0,0,45,36,1
36,4,289999,11,4,1,3,4,1,0,0,40,11,0
60,4,162067,9,2,7,0,4,1,0,0,40,27,0
65,4,198486,15,2,4,0,4,1,14802,2588,50,39,0
67,4,193892,11,2,14,0,4,1,0,0,40,0,0
53,4,195181,10,2,14,0,2,1,0,0,11,39,0
67,4,354732,8,2,10,0,4,1,0,0,50,39,1
23,0,284298,14,6,1,4,4,0,0,0,60,39,0
51,4,309246,11,2,3,0,4,0,2666,0,40,32,0
45,5,241372,6,0,8,4,4,1,0,0,40,13,0
61,4,542185,8,2,10,0,4,1,0,0,12,39,1
24,4,111024,11,0,0,1,4,0,0,0,60,39,0
25,8,103480,11,0,5,1,4,0,0,0,35,39,0
50,4,93416,11,1,3,0,3,1,2205,0,40,39,0
66,0,189231,9,2,11,0,4,1,0,0,40,2,0
28,2,188363,7,2,7,0,4,0,0,2017,20,39,1
62,4,573407,9,2,7,0,4,1,0,0,45,39,1
46,4,93218,11,0,1,1,2,1,0,1882,34,39,0
39,5,174624,15,4,4,4,4,1,0,0,40,39,0
35,4,274766,15,4,4,4,2,0,0,0,34,39,1
39,6,119487,9,2,4,0,4,1,7467,2347,50,39,0
23,1,225261,11,4,12,1,4,1,0,0,40,39,0
61,6,41155,15,2,8,0,2,1,0,0,40,39,0
33,4,278517,4,2,4,0,4,1,0,707,40,39,0
27,4,250916,11,0,4,4,4,0,0,0,50,39,0
63,4,39153,9,2,5,0,4,1,0,0,50,39,0
38,2,332116,15,4,10,1,4,1,0,0,40,39,0
23,7,233950,2,2,11,0,4,1,0,0,40,39,1
49,6,519003,1,2,4,0,4,1,19233,0,34,39,1
55,4,171285,15,2,10,0,4,1,0,0,40,39,1
29,2,339036,15,6,4,2,4,0,0,0,40,39,0
30,4,157500,11,2,3,0,4,1,0,0,34,39,0
20,7,163386,12,0,12,1,4,0,0,0,40,39,0
28,4,146776,15,4,1,3,4,0,0,0,40,39,0
31,3,130839,15,0,0,1,4,1,0,0,45,39,0
30,4,43296,0,2,4,0,4,1,0,0,45,39,0
34,2,143173,15,4,1,3,2,1,0,0,40,39,0
30,4,189806,11,4,5,1,4,0,0,0,35,39,0
64,4,46347,11,2,3,0,4,1,0,0,40,6,0
40,1,240155,11,4,7,4,4,1,0,1890,40,0,0
43,4,184715,11,2,7,0,4,1,0,0,40,39,0
28,4,109501,11,2,1,4,4,1,0,0,40,39,0
25,4,261808,0,0,0,1,4,0,0,0,36,39,0
24,4,306099,3,4,1,3,4,0,0,0,20,39,0
52,4,242883,2,2,4,0,4,1,0,1895,40,39,0
30,4,227575,11,6,0,5,4,1,0,3248,45,39,1
32,2,357095,1,6,4,5,4,0,0,0,40,39,1
30,4,98059,11,5,6,3,4,0,2608,0,40,39,0
32,1,164964,11,4,5,1,4,1,4716,0,21,39,0
21,4,283251,8,2,4,0,4,0,104917,0,40,39,0
27,4,333707,15,0,6,4,4,0,0,0,12,39,0
28,4,355729,12,4,8,1,4,0,0,0,50,39,0
55,4,323291,15,2,10,0,4,1,0,0,40,8,1
65,1,356973,9,2,7,5,1,1,0,2362,11,39,1
32,2,395154,15,2,10,0,4,1,0,0,40,39,0
36,4,96967,11,2,3,5,4,1,0,0,40,39,0
29,7,74648,11,0,7,4,4,0,0,0,21,39,0
35,4,229850,9,4,7,3,1,1,0,0,40,5,0
51,4,190143,10,2,10,0,4,1,0,0,20,39,1
29,4,202394,11,4,8,1,4,1,0,0,20,39,1
50,6,187312,11,2,11,1,3,0,0,0,40,39,0
64,1,173277,2,2,10,0,4,1,0,0,45,27,0
37,4,133217,15,4,10,1,2,0,0,2335,55,22,0
48,2,188567,9,2,7,0,4,1,13982,1996,60,39,1
65,4,194614,11,2,3,0,2,1,0,0,40,39,0
63,7,173178,11,2,1,0,4,1,0,1893,40,28,0
28,4,110870,11,6,4,5,4,0,0,0,50,39,1
39,0,162131,9,4,14,4,2,0,0,0,40,40,0
32,4,263623,12,4,0,2,4,0,0,0,35,39,0
29,4,105087,9,4,3,4,4,1,0,0,40,39,0
29,6,365062,11,4,7,1,4,0,0,0,40,5,0
42,4,30384,0,0,1,5,2,0,0,0,40,6,0
27,4,113145,11,2,4,5,4,0,0,0,34,39,1
46,2,100250,11,2,14,0,4,1,0,0,40,39,0
44,0,101878,1,2,10,0,4,1,95314,0,40,39,1
38,2,163882,15,4,1,3,1,0,0,0,40,9,0
65,7,170135,9,2,10,0,1,1,0,0,60,39,1
29,4,163956,0,2,10,0,4,1,0,0,40,39,0
32,1,115792,9,4,5,1,4,1,0,0,35,39,0
35,4,116780,1,2,4,0,4,1,0,0,50,39,1
34,4,336960,10,4,5,1,4,1,0,0,40,39,0
61,5,352890,14,2,3,0,1,1,0,0,40,39,0
58,4,120151,5,2,4,0,4,1,0,0,40,39,0
54,4,191930,6,2,14,0,4,1,0,1979,81,39,0
34,4,420819,11,0,10,1,4,1,0,0,40,39,0
51,4,282532,15,2,8,0,4,1,0,0,40,39,1
28,4,75310,7,4,13,4,4,1,0,0,40,39,0
42,1,344046,10,4,8,3,4,1,0,1889,34,39,0
37,4,218200,0,4,0,3,2,0,0,0,11,26,0
47,4,240528,12,2,3,0,4,1,0,0,67,39,0
62,1,115948,15,2,4,0,4,1,0,0,50,39,0
23,4,121715,2,2,3,2,4,1,104728,2314,40,39,1
62,4,114622,11,2,4,0,4,1,0,0,60,39,0
45,2,99734,11,0,8,4,0,0,0,0,55,39,0
43,6,331761,12,4,8,3,3,0,0,0,40,30,0
40,7,130340,9,0,4,1,2,0,0,0,40,39,1
61,4,118615,15,2,4,0,1,1,6537,0,40,39,1
31,4,44369,0,4,8,1,4,0,0,0,40,39,0
56,4,240307,11,2,3,0,4,1,6755,0,40,39,1
26,4,178708,8,6,12,1,4,0,0,0,21,39,0
35,4,284178,11,2,4,0,4,1,0,0,45,39,1
25,4,127724,15,4,10,3,4,1,0,0,40,39,0
39,4,374425,11,4,1,3,2,0,0,0,40,11,0
55,4,200215,9,2,3,0,4,1,0,1582,40,39,1
43,4,150121,11,2,10,4,4,1,95678,0,40,39,1
29,4,221683,12,4,8,1,4,0,0,0,34,39,1
37,4,108535,11,2,5,0,4,1,0,0,40,39,0
65,7,118172,15,2,3,0,1,1,0,0,39,0,0
35,4,228747,15,3,8,3,2,1,0,0,11,39,0
55,7,118128,15,2,4,0,4,1,6695,0,34,39,1
62,6,157060,11,2,3,0,4,1,0,0,40,39,0
37,4,118426,11,2,10,5,4,1,0,0,40,39,1
27,4,40694,15,2,8,5,4,0,0,0,34,39,0
32,0,122650,1,4,7,1,1,1,0,1577,40,39,0
30,0,202900,15,4,12,3,2,1,0,0,35,39,0
29,4,475168,11,4,8,3,4,0,0,0,40,39,0
38,4,95215,11,4,8,3,4,1,0,0,40,39,0
23,4,202134,7,0,0,2,4,0,0,0,36,30,0
29,4,222648,15,4,8,3,4,0,0,0,11,39,0
50,4,42665,11,2,4,0,4,1,0,0,50,39,1
41,0,182441,0,4,1,2,4,1,0,0,40,3,0
45,4,170935,11,0,6,4,4,0,0,0,33,39,0
31,3,166085,5,0,1,0,4,0,0,0,33,34,0
22,4,412166,15,0,1,1,4,1,0,0,21,39,0
47,4,96388,11,2,3,0,4,1,0,0,34,39,0
24,6,188567,11,6,1,1,4,1,0,0,34,39,0
31,4,329892,11,4,1,1,4,1,0,0,35,39,0
26,4,175274,11,0,1,1,4,0,0,0,35,39,1
64,6,116920,9,2,12,0,4,1,96957,1595,50,39,1
33,0,279056,11,4,10,3,4,1,0,0,40,39,0
31,4,110196,11,2,4,4,0,1,0,0,40,39,0
66,4,113102,8,2,14,0,4,1,0,0,40,39,0
40,2,279263,7,2,4,0,0,1,0,0,33,39,0
36,4,290855,9,2,4,0,4,1,2411,1996,33,39,1
40,0,141654,15,6,8,1,4,1,0,0,40,39,0
30,4,135797,11,6,4,1,4,0,0,3057,40,39,0
45,4,348383,9,2,10,0,4,0,0,0,20,39,0
62,6,119521,11,2,12,0,4,1,0,0,40,39,1
33,4,51744,9,4,8,1,2,1,0,0,36,30,0
58,6,538652,10,2,14,0,4,1,0,0,50,39,0
37,2,82797,12,4,1,4,4,0,0,0,40,39,0
43,4,220066,11,0,13,2,4,0,0,0,55,39,0
63,5,567660,6,2,12,0,4,1,0,1997,39,39,1
35,4,45518,11,4,0,1,4,0,0,0,40,39,0
63,4,114446,11,2,3,0,4,1,0,0,40,6,0
53,4,171371,4,2,10,0,4,1,0,0,55,39,1
65,1,410135,12,2,10,0,4,1,0,0,56,30,1
31,4,134129,11,0,3,1,4,0,0,0,40,39,0
23,4,233762,15,6,8,4,4,0,0,0,45,39,0
31,6,221726,15,0,7,4,1,1,0,0,40,39,0
40,4,156757,11,0,0,1,4,1,0,0,35,39,0
24,4,101350,11,0,3,5,4,1,0,0,34,39,0
26,4,173069,12,4,11,3,2,1,0,0,59,34,0
39,0,83578,15,5,13,4,2,0,0,0,46,13,0
36,4,179422,11,4,10,3,4,1,0,0,40,39,0
54,4,174191,8,2,10,0,1,1,0,0,50,39,1
56,4,234621,15,2,3,0,1,1,0,1894,45,12,1
49,7,108357,1,2,4,0,4,1,2666,0,50,39,1
27,7,125685,11,2,5,5,4,1,0,0,60,39,1
64,4,190897,15,2,4,0,4,1,0,0,34,39,0
52,5,100715,0,2,6,0,4,1,0,0,40,39,0
47,4,169320,14,2,10,0,4,1,6424,0,60,39,1
26,4,107439,9,4,10,1,4,0,0,2319,40,39,1
32,4,21150,12,5,0,1,4,1,0,1651,21,39,0
33,7,384916,15,4,10,3,2,0,0,0,35,39,0
31,4,115975,11,0,0,0,4,1,0,0,40,9,0
28,4,527247,1,4,1,3,2,1,0,0,34,39,0
42,4,471127,12,0,13,3,4,0,0,0,35,31,0
34,6,249841,14,2,10,5,4,1,15815,0,40,39,1
51,4,241255,9,2,4,0,4,1,0,0,40,4,0
38,4,173747,11,4,8,3,2,0,0,0,40,23,0
46,4,105091,11,2,4,5,4,1,0,0,40,39,0
55,4,106920,4,2,3,0,4,1,0,0,40,2,1
43,4,358406,11,2,6,0,4,1,0,0,50,39,0
24,4,342941,4,0,1,3,2,1,0,0,40,39,0
50,4,115800,1,2,4,0,4,1,96290,0,40,39,1
63,5,45757,1,2,10,0,4,1,0,0,40,39,1
26,4,239453,1,4,0,3,4,0,0,0,40,13,0
41,0,412119,11,4,12,1,2,1,0,0,40,39,0
52,7,154801,11,2,9,5,4,1,0,0,50,30,0
44,6,192796,9,2,3,0,4,1,2253,0,40,39,1
36,4,148118,4,4,0,3,4,0,0,0,40,39,1
38,4,168280,9,4,14,1,4,1,0,0,21,39,0
29,4,188452,11,2,8,0,4,0,3041,0,20,39,1
24,7,140229,12,0,10,1,4,0,0,0,40,39,0
56,4,171191,15,2,4,0,4,1,6299,2000,45,39,1
28,1,214993,9,4,10,4,4,1,0,2006,40,39,0
34,6,165917,9,2,3,0,4,1,7306,0,60,39,1
34,7,487927,1,4,1,1,4,0,0,0,11,39,0
32,1,61265,11,4,6,1,4,1,0,0,21,39,0
26,4,179421,11,0,8,1,4,0,0,0,60,39,1
40,4,193479,9,2,1,0,4,1,0,2008,50,39,0
51,4,109718,11,2,4,0,1,1,0,0,40,39,1
26,2,464094,9,4,12,1,4,0,0,1570,45,39,0
41,4,125567,11,4,0,1,1,1,0,0,54,31,0
42,1,237612,1,2,5,0,4,1,0,0,45,30,0
26,0,277865,11,4,10,2,4,0,0,0,40,39,0
53,2,42522,15,2,4,0,4,1,0,0,60,39,0
26,4,150916,11,0,8,4,4,1,0,1978,40,39,0
26,8,183693,11,4,10,4,4,1,10291,0,40,39,1
64,4,528472,15,2,10,0,1,1,0,0,45,39,1
62,4,405112,10,2,4,0,0,1,0,0,60,39,1
40,4,118244,11,4,0,4,4,1,0,0,19,11,0
65,1,242962,9,2,10,0,4,1,0,0,40,30,1
46,4,181258,11,2,7,5,4,1,0,0,55,39,0
24,6,217712,11,0,10,1,4,1,0,0,21,39,0
28,4,288145,12,4,3,1,4,1,0,0,20,39,0
35,4,93680,6,2,8,4,4,1,0,0,40,39,0
59,4,289788,6,2,3,0,3,1,0,0,40,39,0
26,0,207481,7,6,1,1,1,0,0,0,36,39,1
61,4,108168,6,2,3,0,4,1,0,1978,40,39,0
43,6,93889,11,0,1,2,2,1,0,0,35,8,0
33,4,422467,10,4,1,1,4,1,0,0,35,39,0
63,2,196686,11,2,3,0,1,1,0,0,68,39,0
33,6,367218,11,0,11,4,4,0,0,0,40,11,0
66,4,244068,11,2,3,0,4,1,0,0,87,39,0
24,4,272686,11,0,10,1,4,0,0,0,40,5,0
64,5,281089,5,2,5,0,0,1,0,0,40,39,1
63,4,119139,15,2,7,0,4,1,0,0,40,39,1
46,4,186816,5,2,4,0,1,0,0,0,40,39,1
28,2,143745,8,1,9,1,2,0,0,0,40,39,0
39,8,78302,13,6,12,3,3,0,0,0,40,13,0
41,4,227346,8,2,10,4,4,0,0,0,40,39,0
26,3,230787,11,2,7,5,4,1,8741,0,40,39,1
26,7,90860,15,4,8,3,4,0,0,0,40,39,0
25,1,281996,9,6,1,4,4,0,0,0,40,39,0
27,1,408620,15,4,3,3,4,0,0,0,40,39,0
28,4,358394,5,0,12,1,4,1,5108,0,35,39,0
55,6,367241,9,2,10,0,4,1,0,0,40,39,0
64,6,118132,9,2,10,0,4,1,0,0,20,26,1
32,5,196565,11,2,12,5,4,1,7852,0,60,39,1
34,6,198785,11,4,0,1,4,1,0,0,35,39,0
